new_clean_name,old_sf_name,old_lg_name,osa_govt_lvl,lg_govt_lvl,new_entity_for_osa,new_entity_for_lg,name_changed_in_salesforce,name_cnt,sf_id,lg_id,primary_email,primary_first_name,primary_last_name,primary_title,primary_phone
Southwest Mosquito Abatement District,Southwest Mosquito Abatement District,Southwest Mosquito Abatement & Control District,Local and Special Service District,Special Service District,FALSE,FALSE,FALSE,1,0014100000rD1FWAA0,1283,sean@swmosquito.org,Sean,Amodt,,435-627-0076
Southwest Neurology Associates,SOUTHWEST NEUROLOGY ASSOCIATES,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX46QAF,,,,,,
Southwest Ortho and Sports Med,SOUTHWEST ORTHO & SPORTS MED,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX47QAF,,,,,,
Southwest Regional Cancer Clinic,SOUTHWEST REGIONAL CANCER CLINIC,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX48QAF,,,,,,
Southwest Skin and Cancer,SOUTHWEST SKIN AND CANCER,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX49QAF,,,,,,
Southwest Spine and Pain Care Specialist,SOUTHWEST SPINE AND PAIN CARE SPECIALIST,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4AQAV,,,,,,
Southwest Symphony Orchestra,"Southwest Symphony Orchestra, Inc",,Non Profits,,FALSE,TRUE,TRUE,1,0011K00002aBo0ZQAS,,,,,,
Southwest Technical College,Southwest Technical College,,Institution of Higher Education,,FALSE,TRUE,FALSE,1,0014100001PvScOAAV,,,,,,
Southwest Urology,SOUTHWEST UROLOGY,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4BQAV,,,,,,
Southwest Utah Community Health Center,Southwest Utah Community Health Center,Southwest Utah Community Health Center dba Family Healthcare,Non Profits,Governmental Nonprofit Corporation,FALSE,FALSE,FALSE,1,0014100000rD1Z1AAK,1284,ap@familyhc.org,Jackelyn,Choto,,3107339147
Southwest Utah Public Health Department,Southwest Utah Public Health Department,Southwest Utah Public Health Department,Interlocal,Local Health Department,FALSE,FALSE,FALSE,2,0014100000rD13NAAS,1285,ksoto@swuhealth.org,Katherine,Soto,,4359862545
Southwest Utah Public Health Department,Southwest Utah Public Health Department,Southwest Utah Public Health Department Foundation,Interlocal,Nonprofit Corporation,FALSE,FALSE,FALSE,2,0014100000rD13NAAS,1286,ksoto@swuhealth.org,Jeffrey,Shumway,Operations Director,4359862545
Southwest Vision,SOUTHWEST VISION,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4CQAV,,,,,,
Southwest Water Improvement District,Southwest Water Improvement District,,Local and Special Service District,,FALSE,TRUE,FALSE,1,0014100000rD1FXAA0,,,,,,
Southwestern OBstetrics and Gynecology,SOUTHWESTERN OBSTETRICS & GYNECOLOGY,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4DQAV,,,,,,
Southwestern Special Service District Washington County,Southwestern Special Service District Washington County,Southwestern Special Service District,Local and Special Service District,Special Service District,FALSE,FALSE,FALSE,1,0014100000rD1FYAA0,1282,cheryl.swssd@gmail.com,Cheryl,Christensen,,4356803406
Spanish Fork City,Spanish Fork City,Spanish Fork City,City,Municipality,FALSE,FALSE,FALSE,1,0014100000rD11LAAS,1287,kent@spanishfork.org,Kent,Clark,,8018044520
Spanish Fork City Redevelopment Agency,Spanish Fork City Redevelopment Agency,Spanish Fork City Redevelopment Agency,Redevelopment Agency/Project Area,,FALSE,FALSE,FALSE,1,0014100000rD1hNAAS,1288,,,,,
Spanish Fork Clinic,SPANISH FORK CLINIC,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4EQAV,,,,,,
Spanish Fork Pediatrics,SPANISH FORK PEDIATRICS,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4FQAV,,,,,,
Spanish Fork Springville Airport,Spanish Fork Springville Airport,,Interlocal,,FALSE,TRUE,FALSE,1,0014100000rD1AKAA0,,,,,,
Spanish Valley Water and Sewer Improvement District,Spanish Valley Wtr and Sewer Improv. District,Spanish Valley Water and Sewer Improvement District,Local and Special Service District,,FALSE,FALSE,TRUE,1,0014100000rD1FZAA0,1289,,,,,
Special Olympics Utah,,"Special Olympics Utah, Inc.",,Nonprofit Corporation,TRUE,FALSE,,1,,1291,madlena@sout.org,Michele,Madlena,,8013631111
Special Service Lighting District of the City of Orem,Special Service Lighting District of the City of Orem,Special Service Lighting District,Local and Special Service District,Local District,FALSE,FALSE,FALSE,1,0014100000rD1O0AAK,1292,tmckitrick@orem.org,Teresa,McKitrick,City Recorder,8012297298
Specialized Optical Company,SPECIALIZED OPTICAL COMPANY,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4GQAV,,,,,,
Specially Funded Transportation Special Service District,Specially Funded Transportation Special Service District,Specially Funded Transportation Special Service District,Local and Special Service District,,FALSE,FALSE,FALSE,1,0014100000rD1vEAAS,1290,,,,,
Spectrum Academy,Spectrum Academy,Spectrum Academy,School District or Charter School,Charter School,FALSE,FALSE,FALSE,2,0014100000rD1jRAAS,1293,cengland@spectrumcharter.org,Courtney,England,,8019360318
Spectrum Academy,Spectrum Academy,Spectrum Academy Charter School,School District or Charter School,Charter School,FALSE,FALSE,FALSE,2,0014100000rD1jRAAS,1294,cengland@spectrumcharter.org,Courtney,England,Business Manager,8019360318
Spectrum Eye Care,SPECTRUM EYE CARE,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4HQAV,,,,,,
Spencer J Hardenbrook MD,SPENCER J HARDENBROOK MD,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4IQAV,,,,,,
Spencer P Barney MD,"SPENCER P. BARNEY, M.D.",,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4JQAV,,,,,,
Spinal Interventions,SPINAL INTERVENTIONS,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4KQAV,,,,,,
Spinal Rehab Specialists,SPINAL REHAB SPECIALISTS,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4LQAV,,,,,,
Sports Medicine Specialists - Bountiful,SPORTS MEDICINE SPECIALISTS - BOUNTIFUL,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4MQAV,,,,,,
Spring City,Spring City,Spring City Municipal Corporation,City,Municipality,FALSE,FALSE,FALSE,1,0014100000rD11MAAS,1295,recorder@springcityutah.org,Ruth Ann,McCain,,"4354622244, ext 3"
Spring City Planning and Zoning Commission,,Spring City Planning & Zoning Commission,,Local Building Authority,TRUE,FALSE,,1,,1296,treasurer@springcityutah.org,Whit,Allred,,(435) 462-2244 ext 1
Springcreek Medical Center,SPRINGCREEK MEDICAL CENTER,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4NQAV,,,,,,
Springdale Town,Springdale Town,Town of Springdale,Town,Municipality,FALSE,FALSE,FALSE,1,0014100000rD1qfAAC,1439,rwixom@springdale.utah.gov,Rick,Wixom,Town Manager,4357723434
Springer and Company,Springer & Company Inc.,,CPA Firm,,FALSE,FALSE,TRUE,1,0014100000rD0yrAAC,,,,,,
Springville City,Springville City,Springville City,City,Municipality,FALSE,FALSE,FALSE,1,0014100000rD11NAAS,1297,kcrane@springville.org,Kim,Crane,City Recorder,8014912727
Springville City Redevelopment Agency,Springville City Redevelopment Agency,Springville City Redevelopment Agency,Redevelopment Agency/Project Area,Community Reinvestment Agency,FALSE,FALSE,FALSE,1,0014100000rD1hOAAS,1298,kcrane@springville.org,Kim,Crane,City Recorder,8014892700
Springville Dermatology and Diagnostics,SPRINGVILLE DERMATOLOGY & DIAGNOSTICS,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4OQAV,,,,,,
Springville Drainage District,Springville Drainage District,Springville Drainage District,Local and Special Service District,Local District,FALSE,FALSE,FALSE,1,0014100000rD1FaAAK,1299,sprinirco@qwestoffice.net,Calvin,V. Crandall,,(801) 491-2985
Springville Group,SPRINGVILLE GROUP,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4PQAV,,,,,,
Springville Irrigation District,Springville Irrigation District,Springville Irrigation District,Local and Special Service District,Local District,FALSE,FALSE,FALSE,1,0014100000rD1FbAAK,1300,sprinirco@qwestoffice.net,Calvin,V Crandall,,(801) 491-2985
Springville Museum of Art,Springville Museum of Art,Springville Museum of Art Association,Non Profits,Nonprofit Corporation,FALSE,FALSE,FALSE,1,0014100000rD1Z6AAK,1301,smaaccountant@springville.org,Janelle,Christensen,Accountant,8014915703
Spy Hop Productions,Spy Hop Productions,Spy Hop Productions,Non Profits,Nonprofit Corporation,FALSE,FALSE,FALSE,1,0014100000rD1YVAA0,1302,kasandra@spyhop.org,Kasandra,VerBrugghen,,801-532-7500
Squire and Company CPAs,"Squire & Company, CPAs",,CPA Firm,,FALSE,FALSE,TRUE,1,0014100000rD0ysAAC,,,,,,
St George Eye Center,ST GEORGE EYE CENTER,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4QQAV,,,,,,
St George Lions Club,St George Lions Club,,Non Profits,,FALSE,TRUE,FALSE,1,0011K00002J1YCeQAN,,,,,,
St George Regional Neurology,ST GEORGE REGIONAL NEUROLOGY,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4RQAV,,,,,,
St George Urology,ST GEORGE UROLOGY,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4SQAV,,,,,,
St George Workmed,ST GEORGE WORKMED,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4TQAV,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4fQAF,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4gQAF,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4hQAF,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4iQAF,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4jQAF,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4kQAF,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4lQAF,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4mQAF,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4nQAF,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4oQAF,,,,,,
Standard Optical,STANDARD OPTICAL,,Health Provider,,FALSE,FALSE,TRUE,11,0011K00002EhX4pQAF,,,,,,
Stanley J Phillips DPM,STANLEY J PHILLIPS DPM,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4qQAF,,,,,,
Stansbury Greenbelt Service Area of Tooele County,Stansbury Greenbelt Service Area of Tooele County,,Local and Special Service District,,FALSE,TRUE,FALSE,1,0014100000wXYMGAA4,,,,,,
Stansbury Park Improvement District,Stansbury Park Improvement District,Stansbury Park Improvement District,Local and Special Service District,Local District,FALSE,FALSE,FALSE,1,0014100000rD1FcAAK,1308,spid@digis.net,Marilyn,Mann,,435-882-7922
Stansbury Recreation Service Area of Tooele County,,Stansbury Recreation Service Area of Tooele County,,Interlocal Entity,TRUE,FALSE,,1,,1309,,,,,
Stansbury Service Agency,Stansbury Service Agency,Stansbury Service Agency,Interlocal,Interlocal Entity,FALSE,FALSE,FALSE,1,0014100000rD1ALAA0,1310,accounts@stansburypark.org,Ingrid,Swenson,Business Manager,4352490489
Stansbury-Erda Cemetery District,Stansbury/Erda Cemetery District,,Local and Special Service District,,FALSE,TRUE,TRUE,1,0014100000wXYguAAG,,,,,,
Stanton Mcdonald MD,"STANTON MCDONALD, MD",,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4rQAF,,,,,,
Starvation Reservoir Culinary Water Association,Starvation Reservoir Culinary Water Association,,Interlocal,,FALSE,TRUE,FALSE,1,0014100000rD1AhAAK,,,,,,
Stat MD,STAT MD,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4sQAF,,,,,,
State Auditors Office,State Auditor's Office,,State of Utah (agencies/depts/comp units/ etc.),,FALSE,TRUE,TRUE,1,0014100000rD4j6AAC,,,,,,
State Charter School Board,State Charter School Board,,State of Utah (agencies/depts/comp units/ etc.),,FALSE,TRUE,FALSE,1,0014100000rD4jbAAC,,,,,,
State Treasurers Office,State Treasurer's Office,,State of Utah (agencies/depts/comp units/ etc.),,FALSE,TRUE,TRUE,1,0014100000rD4jCAAS,,,,,,
State of Utah,STATE OF UTAH,,Health Provider,,FALSE,FALSE,TRUE,2,0011K00002EhX4tQAF,,,,,,
State of Utah,State of Utah,,State of Utah (agencies/depts/comp units/ etc.),,FALSE,TRUE,FALSE,2,0014100000rD4ifAAC,,,,,,
Statewide Association of Public Attorneys of Utah,Statewide Association of Public Attorneys of Utah,Statewide Association of Public Attorneys of Utah,Non Profits,Nonprofit Corporation,FALSE,FALSE,FALSE,1,0011K00002FztzTQAR,1311,jbuhman@swap-ut.org,Jeff,Buhman,Executive Director,8016160747
Stayner Bates and Jensen PC,"Stayner, Bates & Jensen, PC",,CPA Firm,,FALSE,FALSE,TRUE,1,0014100001A0lOeAAJ,,,,,,
Step Mountain Medical,STEP MOUNTAIN MEDICAL,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4uQAF,,,,,,
Stephen Benjamin CPA,"Stephen Benjamin, CPA",,CPA Firm,,FALSE,FALSE,TRUE,1,0014100000rD0yuAAC,,,,,,
Stephen D Ratcliffe MD,STEPHEN D. RATCLIFFE MD,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4vQAF,,,,,,
Stephen J Warner MD,STEPHEN J. WARNER MD,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4wQAF,,,,,,
Stephen M Hansen MD,STEPHEN M HANSEN MD,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4xQAF,,,,,,
Sterling Town,Sterling Town,TOWN OF STERLING,Town,Municipality,FALSE,FALSE,FALSE,1,0014100000rD1qgAAC,1440,townofsterlingutah@gmail.com,Tami,Privett,Deputy Clerk,4358513397
Steve Johnstun and Associates CPAs,"Steve Johnstun & Associates, CPAs",,CPA Firm,,FALSE,FALSE,TRUE,1,0014100000rD0yvAAC,,,,,,
Steven B Huish MD,STEVEN B. HUISH MD,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4zQAF,,,,,,
Steven C Simper MD,"STEVEN C. SIMPER, M.D.",,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX50QAF,,,,,,
Steven Davis and Associates PC,"Steven Davis & Associates, P.C.",,CPA Firm,,FALSE,FALSE,TRUE,1,0014100000rD0ywAAC,,,,,,
Steven E Call MD,STEVEN E CALL MD,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX51QAF,,,,,,
Steven E Warren MD,STEVEN E WARREN MD,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX52QAF,,,,,,
Steven P Royall DPM,STEVEN P ROYALL DPM,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX53QAF,,,,,,
Steven R Misener CPA,"Steven R. Misener, CPA",,CPA Firm,,FALSE,FALSE,TRUE,1,0014100000rD0yxAAC,,,,,,
Steven a Porter MD,STEVEN A PORTER MD,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX4yQAF,,,,,,
Stillwater Academy,STILLWATER ACADEMY,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX54QAF,,,,,,
Stockton Town,Stockton Town,Stockton Town,Town,Municipality,FALSE,FALSE,FALSE,1,0014100000rD1qhAAC,1312,treasurer@stocktontown.org,Elisa,Canon,,4358823877
Stone Dermatology,Stone Dermatology,,Health Provider,,FALSE,FALSE,FALSE,1,0011K00002EhX55QAF,,,,,,
Stone of Hope Youth,Stone of Hope Youth,Stone of Hope Youth,Non Profits,Nonprofit Corporation,FALSE,FALSE,FALSE,1,0011K00002aBnxuQAC,1313,nick@stoneofhopeyouth.org,Nick,Gonzales,Founder & Executive Director,8324233042
Strawberry Lakeview Special Service District,Strawberry Lakeview Special Service District,Strawberry Lakeview Special Service District,Local and Special Service District,Special Service District,FALSE,FALSE,FALSE,1,0014100000rD1FdAAK,1314,theresa@jssd.us,THERESA,BARONEK,Treasurer,4356549233
Strawberry Ranch Special Service District,Strawberry Ranch Special Service District,Strawberry Ranch Special Service District,Local and Special Service District,Special Service District,FALSE,FALSE,FALSE,1,0014100000rD1NxAAK,1315,terese@jssd.us,Terese,Robins,HR Administrator/Treasurer,4356549233
Strong and Strong LC,Strong & Strong LC,,CPA Firm,,FALSE,FALSE,TRUE,1,0014100000rD0yyAAC,,,,,,
Stuart W King MD,"STUART W. KING, M.D.",,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX56QAF,,,,,,
Student Health Center Pharmacy,STUDENT HEALTH CENTER PHARMACY,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX57QAF,,,,,,
Suazo Business Center,Suazo Business Center,Suazo Business Center,Non Profits,Nonprofit Corporation,FALSE,FALSE,FALSE,1,0011K00002aBo5EQAS,1316,edward@suazocenter.org,Edward,Bennett,,801-521-1709
Success Academy,Success Academy,SUCCESS Academy,School District or Charter School,Charter School,FALSE,FALSE,FALSE,1,0014100000rD1jTAAS,1317,kaufman@successacademy.org,Ben,Kaufman,,4358658790
Success Charter School,Success Charter School,,School District or Charter School,,FALSE,TRUE,FALSE,1,0011K00002G0sz7QAB,,,,,,
Sugar House Park Authority,Sugar House Park Authority,Sugar House Park Authority,Non Profits,Nonprofit Corporation,FALSE,FALSE,FALSE,1,0014100000rD1PjAAK,1318,alincoln@slco.org,Amy,Lincoln,,3854681853
Sumko Bitner Orthopaedic and Sports Medicine,SUMKO BITNER ORTHOPAEDIC AND SPORTS MEDICINE,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX58QAF,,,,,,
Summit Academy,Summit Academy,"Summit Academy, Incorporated",School District or Charter School,Charter School,FALSE,FALSE,FALSE,1,0014100000rD1jUAAS,1319,brad.wilkinson@summitacademyschools.org,Brad,Wilkinson,,6196546059
Summit Academy High School,Summit Academy High School,Summit Academy Schools,School District or Charter School,Charter School,FALSE,FALSE,FALSE,1,0014100000rD1jVAAS,1320,tyler.whittle@summitacademyschools.org,Tyler,Whittle,,8015729007
Summit City-County Health Department,Summit City-County Health Department,Summit County Health Department,District Health,Local Health Department,FALSE,FALSE,FALSE,1,0014100000rD12wAAC,1323,rich@summitcounty.org,Rich,Bullough,,(435) 333-1500
Summit Clinical Services of Utah,SUMMIT CLINICAL SERVICES OF UTAH,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX59QAF,,,,,,
Summit County,Summit County,Summit County,County,County,FALSE,FALSE,FALSE,1,0014100000rD12mAAC,1322,ckeyes@summitcounty.org,Cindy,Keyes,County Auditor,4353363254
Summit County Conservation District,Summit County Conservation District,Summit Conservation District,Conservation District,Conservation District,FALSE,FALSE,FALSE,1,0014100000rD122AAC,1321,juddwb@outlook.com,Wade,Judd,,801-209-2660
Summit County Redevelopment Agency,Summit County Redevelopment Agency,Summit County Redevelopment Agency,Redevelopment Agency/Project Area,Special Service District,FALSE,FALSE,FALSE,1,0014100000rD1hQAAS,1324,ckeyes@summitcounty.org,Cindy,Keyes,Auditor,4353363254
Summit County Service Area 1,Summit County Service Area 1,,Local and Special Service District,,FALSE,TRUE,FALSE,1,0014100000rD1FfAAK,,,,,,
Summit County Service Area 3,Summit County Serv. Area 3 (Silver Creek),Summit County Service Area #3,Local and Special Service District,Local District,FALSE,FALSE,TRUE,1,0014100000rD1FeAAK,1325,aclerk@scsa3.org,Dani,Ruiz,Assistant Clerk,4356497949
Summit County Service Area 5,Summit County Service Area 5,Summit County Service Area #5 (Lake Rockport Estates),Local and Special Service District,Local District,FALSE,FALSE,FALSE,1,0014100000rD1FgAAK,1326,mhoward@summitcounty.org,Michael,Howard,,4353363200
Summit County Service Area 6,Summit County Service Area 6,Summit County Service Area #6,Local and Special Service District,Local District,FALSE,FALSE,FALSE,1,0014100000rD1FhAAK,1327,ckeyes@summitcounty.org,Cindy,Keyes,Auditor,4353363254
Summit County Service Area 8,Summit County Service Area 8,Summit County Service Area #8 - (Chalk Creek),Local and Special Service District,Local District,FALSE,FALSE,FALSE,1,0014100000rD1FiAAK,1328,ckeyes@summitcounty.org,Cindy,Keyes,Auditor,4353363254
Summit County Wildland Fire Service Area,Summit County Wildland Fire Service Area,Summit County Wildland Fire Service,Local and Special Service District,Local District,FALSE,FALSE,FALSE,1,0014100000rD1FjAAK,1330,ckeyes@summitcounty.org,Cindy,Keyes,Auditor,4353363254
Summit Culinary Water Users Company,,"Summit Culinary Water Users Company, Inc",,Special Service District,TRUE,FALSE,,1,,1331,adrian@aatas.biz,ADRIAN,ANDERSON,,435-267-0136
Summit Land Conservancy,Summit Land Conservancy,Summit Land Conservancy,Non Profits,Nonprofit Corporation,FALSE,FALSE,FALSE,1,0014100000rD1XwAAK,1332,marcia@wesaveland.org,Marcia,Griffiths,CFO,8016499884
Summit Mosquito Abatement District,Summit Mosquito Abatement District,Summit Mosquito Abatement District,Local and Special Service District,Local District,FALSE,FALSE,FALSE,1,0014100000rD1FkAAK,1333,summitmad@allwest.net,Bryan,Stephens,Manager,4353362088
Summit OB-Gyn,SUMMIT OB/GYN,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX5AQAV,,,,,,
Summit Orthopedics,SUMMIT ORTHOPEDICS,,Health Provider,,FALSE,FALSE,TRUE,1,0011K00002EhX5BQAV,,,,,,
Summit Park Special Service District,Summit Park Special Serv. District (Water),,Local and Special Service District,,FALSE,TRUE,TRUE,1,0014100000rD1FlAAK,,,,,,
